iterations,fitness,violations
1,1994,17
2,1508,12
3,1124,8
4,1000,7
5,900,6
6,800,5
7,792,5
8,783,5
9,783,5
10,783,5
11,783,5
12,783,5
13,683,4
14,683,4
15,583,3
16,575,3
17,575,3
18,573,3
19,573,3
20,573,3
21,573,3
22,473,2
23,473,2
24,465,2
25,465,2
26,465,2
27,465,2
28,465,2
29,465,2
30,465,2
31,465,2
32,465,2
33,465,2
34,465,2
35,465,2
36,465,2
37,465,2
38,465,2
39,465,2
40,465,2
41,463,2
42,463,2
43,463,2
44,463,2
45,463,2
46,463,2
47,463,2
48,463,2
49,463,2
50,463,2
51,463,2
52,463,2
53,463,2
54,463,2
55,463,2
56,463,2
57,463,2
58,363,1
59,363,1
60,363,1
61,363,1
62,363,1
63,363,1
64,363,1
65,363,1
66,363,1
67,363,1
68,363,1
69,363,1
70,363,1
71,363,1
72,363,1
73,363,1
74,363,1
75,363,1
76,363,1
77,363,1
78,363,1
79,363,1
80,363,1
81,265,0
82,265,0
83,265,0
84,265,0
85,265,0
86,265,0
87,265,0
88,265,0
89,265,0
90,265,0
91,259,0
92,257,0
93,257,0
94,257,0
95,257,0
96,257,0
97,257,0
98,257,0
99,257,0
100,257,0
