iterations,fitness,violations
1,1690,15
2,1688,15
3,1688,15
4,1679,15
5,1671,15
6,1671,15
7,1571,15
8,1571,15
9,1571,15
10,1471,15
11,1471,15
12,1471,15
13,1471,15
14,1404,14
15,1385,20
16,1204,14
17,1204,14
18,1204,14
19,1202,20
20,1195,14
21,1195,14
22,1195,14
23,1195,14
24,1100,20
25,1100,20
26,1100,20
27,1000,20
28,1000,20
29,984,20
30,984,20
31,984,20
32,984,20
33,984,20
34,884,20
35,884,20
36,884,20
37,876,20
38,876,20
39,867,20
40,867,20
41,767,20
42,669,20
43,669,20
44,669,20
45,669,20
46,669,20
47,663,20
48,663,20
49,663,20
50,661,20
51,661,20
52,661,20
53,661,20
54,561,20
55,561,20
56,561,20
57,561,20
58,561,20
59,561,20
60,561,20
61,561,20
62,561,20
63,561,20
64,561,20
65,561,20
66,561,20
67,561,20
68,561,20
69,561,20
70,561,20
71,561,20
72,561,20
73,561,20
74,561,20
75,561,20
76,561,20
77,561,20
78,561,20
79,561,20
80,561,20
81,561,20
82,561,20
83,561,20
84,561,20
85,561,20
86,561,20
87,561,20
88,561,20
89,561,20
90,561,20
91,561,20
92,561,20
93,561,20
94,561,20
95,561,20
96,561,20
97,561,20
98,370,18
99,370,18
100,275,18
