iterations,fitness,violations
1,1842,16
2,1774,18
3,1774,18
4,1642,16
5,1642,16
6,1642,16
7,1542,16
8,1442,16
9,1442,16
10,1342,16
11,1342,16
12,1342,16
13,1342,16
14,1342,16
15,1342,16
16,1342,16
17,1342,16
18,1342,16
19,1342,16
20,1342,16
21,1342,16
22,1342,16
23,1342,16
24,1289,16
25,1289,16
26,1289,16
27,1289,16
28,1289,16
29,1289,16
30,1289,16
31,1289,16
32,1289,16
33,1289,16
34,1289,16
35,1289,16
36,1289,16
37,1268,20
38,1268,20
39,1268,20
40,1268,20
41,1169,18
42,1169,18
43,1169,18
44,1169,18
45,1169,18
46,1069,18
47,1069,18
48,1062,18
49,1062,18
50,1062,18
51,1062,18
52,1062,18
53,1062,18
54,1049,15
55,1049,15
56,1049,15
57,1047,15
58,1047,15
59,1047,15
60,1040,15
61,1040,15
62,1040,15
63,1040,15
64,1040,15
65,1040,15
66,1040,15
67,1040,15
68,1040,15
69,1040,15
70,1040,15
71,1040,15
72,1040,15
73,1040,15
74,1040,15
75,1040,15
76,963,23
77,963,23
78,963,23
79,863,23
80,858,23
81,858,23
82,858,23
83,858,23
84,858,23
85,858,23
86,858,23
87,858,23
88,858,23
89,858,23
90,858,23
91,858,23
92,858,23
93,858,23
94,858,23
95,858,23
96,858,23
97,858,23
98,858,23
99,848,26
100,848,26
