iterations,fitness,violations
1,20438,192
2,20424,192
3,19416,182
4,18952,177
5,18356,171
6,18249,170
7,17949,167
8,17649,164
9,17457,162
10,17271,160
11,17169,159
12,17169,159
13,17069,158
14,17067,158
15,16967,157
16,16865,156
17,16865,156
18,16865,156
19,16765,155
20,16760,155
21,16660,154
22,16660,154
23,16560,153
24,16452,152
25,16444,152
26,16350,151
27,16253,150
28,16051,148
29,16051,148
30,16051,148
31,16051,148
32,15951,147
33,15851,146
34,15749,145
35,15743,145
36,15643,144
37,15541,143
38,15541,143
39,15436,142
40,15430,142
41,15330,141
42,15230,140
43,15130,139
44,15030,138
45,15030,138
46,14937,137
47,14837,136
48,14837,136
49,14737,135
50,14637,134
51,14637,134
52,14542,133
53,14442,132
54,14442,132
55,14342,131
56,14242,130
57,14142,129
58,14044,128
59,13944,127
60,13844,126
61,13844,126
62,13744,125
63,13644,124
64,13544,123
65,13444,122
66,13442,122
67,13342,121
68,13342,121
69,13242,120
70,13242,120
71,13142,119
72,13042,118
73,13042,118
74,12942,117
75,12935,117
76,12835,116
77,12742,115
78,12642,114
79,12542,113
80,12542,113
81,12535,113
82,12435,112
83,12425,112
84,12425,112
85,12419,112
86,12319,111
87,12219,110
88,12219,110
89,12119,109
90,12112,109
91,12112,109
92,12105,109
93,12098,109
94,11998,108
95,11998,108
96,11898,107
97,11896,107
98,11896,107
99,11794,106
100,11780,106
1,20438,192
2,20424,192
3,19416,182
4,18952,177
5,18356,171
6,18249,170
7,17949,167
8,17649,164
9,17457,162
10,17271,160
11,17169,159
12,17169,159
13,17069,158
14,17067,158
15,16967,157
16,16865,156
17,16865,156
18,16865,156
19,16765,155
20,16760,155
21,16660,154
22,16660,154
23,16560,153
24,16452,152
25,16444,152
26,16350,151
27,16253,150
28,16051,148
29,16051,148
30,16051,148
31,16051,148
32,15951,147
33,15851,146
34,15749,145
35,15743,145
36,15643,144
37,15541,143
38,15541,143
39,15436,142
40,15430,142
41,15330,141
42,15230,140
43,15130,139
44,15030,138
45,15030,138
46,14937,137
47,14837,136
48,14837,136
49,14737,135
50,14637,134
51,14637,134
52,14542,133
53,14442,132
54,14442,132
55,14342,131
56,14242,130
57,14142,129
58,14044,128
59,13944,127
60,13844,126
61,13844,126
62,13744,125
63,13644,124
64,13544,123
65,13444,122
66,13442,122
67,13342,121
68,13342,121
69,13242,120
70,13242,120
71,13142,119
72,13042,118
73,13042,118
74,12942,117
75,12935,117
76,12835,116
77,12742,115
78,12642,114
79,12542,113
80,12542,113
81,12535,113
82,12435,112
83,12425,112
84,12425,112
85,12419,112
86,12319,111
87,12219,110
88,12219,110
89,12119,109
90,12112,109
91,12112,109
92,12105,109
93,12098,109
94,11998,108
95,11998,108
96,11898,107
97,11896,107
98,11896,107
99,11794,106
100,11780,106
