iterations,fitness,violations
1,1835,15
2,1513,12
3,1120,8
4,819,5
5,805,5
6,703,4
7,696,4
8,694,4
9,594,3
10,594,3
11,594,3
12,594,3
13,594,3
14,594,3
15,494,2
16,494,2
17,494,2
18,487,2
19,394,1
20,394,1
21,394,1
22,393,1
23,384,1
24,378,1
25,378,1
26,378,1
27,378,1
28,378,1
29,373,1
30,373,1
31,373,1
32,373,1
33,373,1
34,373,1
35,373,1
36,373,1
37,373,1
38,373,1
39,373,1
40,373,1
41,371,1
42,371,1
43,371,1
44,371,1
45,371,1
46,371,1
47,371,1
48,371,1
49,371,1
50,371,1
51,371,1
52,371,1
53,371,1
54,371,1
55,371,1
56,371,1
57,370,1
58,370,1
59,370,1
60,370,1
61,370,1
62,370,1
63,370,1
64,370,1
65,370,1
66,364,1
67,364,1
68,364,1
69,364,1
70,364,1
71,364,1
72,364,1
73,364,1
74,364,1
75,364,1
76,364,1
77,364,1
78,364,1
79,364,1
80,364,1
81,364,1
82,364,1
83,364,1
84,364,1
85,364,1
86,364,1
87,364,1
88,364,1
89,364,1
90,264,0
91,264,0
92,264,0
93,264,0
94,264,0
95,264,0
96,264,0
97,264,0
98,264,0
99,264,0
100,264,0
