iterations,fitness,violations
1,1399,11
2,1399,11
3,1126,8
4,1126,8
5,1126,8
6,1126,8
7,1126,8
8,1126,8
9,1126,8
10,1126,8
11,1126,8
12,1126,8
13,1126,8
14,1126,8
15,1126,8
16,1126,8
17,1126,8
18,1126,8
19,1126,8
20,1126,8
21,1126,8
22,1126,8
23,1126,8
24,1126,8
25,1126,8
26,1126,8
27,1126,8
28,1126,8
29,1126,8
30,1126,8
31,1126,8
32,1126,8
33,1126,8
34,1126,8
35,1126,8
36,1126,8
37,1126,8
38,1126,8
39,1126,8
40,1126,8
41,1126,8
42,1126,8
43,1126,8
44,1126,8
45,1126,8
46,1126,8
47,1126,8
48,1126,8
49,1126,8
50,1126,8
51,1126,8
52,1126,8
53,1126,8
54,1126,8
55,1126,8
56,1126,8
57,1126,8
58,1126,8
59,1126,8
60,1126,8
61,1126,8
62,1126,8
63,1126,8
64,1126,8
65,1126,8
66,1126,8
67,1126,8
68,1126,8
69,1126,8
70,1126,8
71,1126,8
72,1126,8
73,1126,8
74,1126,8
75,1126,8
76,1126,8
77,1126,8
78,1126,8
79,1126,8
80,1126,8
81,1126,8
82,1126,8
83,1126,8
84,1126,8
85,1126,8
86,1126,8
87,1126,8
88,1126,8
89,1126,8
90,1126,8
91,1126,8
92,1126,8
93,1126,8
94,1126,8
95,1126,8
96,1126,8
97,1126,8
98,1126,8
99,1126,8
100,1126,8
