iterations,fitness,violations
1,21392,202
2,19038,178
3,18993,177
4,18525,172
5,17716,164
6,17515,162
7,17315,160
8,17115,158
9,16915,156
10,16815,155
11,16715,154
12,16615,153
13,16517,152
14,16417,151
15,16417,151
16,16217,149
17,16117,148
18,15917,146
19,15817,145
20,15717,144
21,15617,143
22,15617,143
23,15517,142
24,15417,141
25,15417,141
26,15416,141
27,15414,141
28,15414,141
29,15314,140
30,15314,140
31,15308,140
32,15208,139
33,15108,138
34,15014,137
35,15006,137
36,15000,137
37,14900,136
38,14800,135
39,14800,135
40,14700,134
41,14692,134
42,14600,133
43,14592,133
44,14492,132
45,14490,132
46,14290,130
47,14184,129
48,14184,129
49,14084,128
50,13984,127
51,13984,127
52,13884,126
53,13884,126
54,13784,125
55,13689,124
56,13689,124
57,13689,124
58,13589,123
59,13487,122
60,13387,121
61,13287,120
62,13279,120
63,13279,120
64,13179,119
65,13079,118
66,12979,117
67,12879,116
68,12779,115
69,12679,114
70,12581,113
71,12481,112
72,12383,111
73,12378,111
74,12278,110
75,12278,110
76,12278,110
77,12177,109
78,12077,108
79,12077,108
80,12077,108
81,12077,108
82,11977,107
83,11877,106
84,11877,106
85,11877,106
86,11777,105
87,11677,104
88,11577,103
89,11479,102
90,11474,102
91,11474,102
92,11372,101
93,11365,101
94,11265,100
95,11265,100
96,11165,99
97,11165,99
98,11163,99
99,11065,98
100,10965,97
