iterations,fitness,violations
1,3534,31
2,3534,31
3,3534,31
4,3481,30
5,3437,30
6,2871,24
7,2871,24
8,2871,24
9,2871,24
10,2871,24
11,2871,24
12,2871,24
13,2871,24
14,2871,24
15,2871,24
16,2871,24
17,2871,24
18,2871,24
19,2871,24
20,2871,24
21,2871,24
22,2871,24
23,2871,24
24,2871,24
25,2871,24
26,2871,24
27,2871,24
28,2871,24
29,2871,24
30,2871,24
31,2871,24
32,2871,24
33,2871,24
34,2871,24
35,2871,24
36,2871,24
37,2871,24
38,2871,24
39,2871,24
40,2871,24
41,2871,24
42,2871,24
43,2871,24
44,2871,24
45,2871,24
46,2871,24
47,2871,24
48,2871,24
49,2871,24
50,2871,24
51,2871,24
52,2871,24
53,2871,24
54,2871,24
55,2871,24
56,2871,24
57,2871,24
58,2871,24
59,2871,24
60,2871,24
61,2871,24
62,2871,24
63,2871,24
64,2871,24
65,2871,24
66,2871,24
67,2871,24
68,2871,24
69,2871,24
70,2871,24
71,2871,24
72,2871,24
73,2871,24
74,2871,24
75,2871,24
76,2871,24
77,2871,24
78,2871,24
79,2871,24
80,2871,24
81,2871,24
82,2871,24
83,2871,24
84,2871,24
85,2871,24
86,2871,24
87,2871,24
88,2871,24
89,2871,24
90,2871,24
91,2871,24
92,2871,24
93,2871,24
94,2871,24
95,2871,24
96,2871,24
97,2871,24
98,2871,24
99,2871,24
100,2871,24
