iterations,fitness,violations
1,3348,
2,3348,
3,3348,
4,3348,
5,3348,
6,3348,
7,3348,
8,3348,
9,3348,
10,3348,
11,3348,
12,3348,
13,3348,
14,3348,
15,3348,
16,3348,
17,3348,
18,3348,
19,3348,
20,3348,
21,3348,
22,3348,
23,3348,
24,3348,
25,3348,
26,3348,
27,3348,
28,3348,
29,3348,
30,3348,
31,3348,
32,3348,
33,3348,
34,3348,
35,3348,
36,3348,
37,3348,
38,3348,
39,3348,
40,3348,
41,3348,
42,3348,
43,3348,
44,3348,
45,3348,
46,3348,
47,3348,
48,3348,
49,3348,
50,3348,
51,3348,
52,3348,
53,3348,
54,3348,
55,3348,
56,3348,
57,3348,
58,3348,
59,3348,
60,3348,
61,3348,
62,3348,
63,3348,
64,3348,
65,3348,
66,3348,
67,3348,
68,3348,
69,3348,
70,3348,
71,3348,
72,3348,
73,3348,
74,3348,
75,3348,
76,3348,
77,3348,
78,3348,
79,3348,
80,3348,
81,3348,
82,3348,
83,3348,
84,3348,
85,3348,
86,3348,
87,3348,
88,3348,
89,3348,
90,3348,
91,3348,
92,3348,
93,3348,
94,3348,
95,3348,
96,3348,
97,3348,
98,3348,
99,3348,
100,3348,29.0
