iterations,fitness,violations
1,2091,17
2,1794,14
3,1381,10
4,992,6
5,992,6
6,990,6
7,990,6
8,990,6
9,890,5
10,890,5
11,881,5
12,881,5
13,881,5
14,788,4
15,681,3
16,681,3
17,679,3
18,672,3
19,672,3
20,665,3
21,665,3
22,665,3
23,665,3
24,663,3
25,663,3
26,663,3
27,563,2
28,563,2
29,563,2
30,558,2
31,558,2
32,558,2
33,558,2
34,558,2
35,558,2
36,551,2
37,551,2
38,551,2
39,551,2
40,551,2
41,542,2
42,542,2
43,542,2
44,542,2
45,542,2
46,542,2
47,442,1
48,442,1
49,442,1
50,442,1
51,442,1
52,442,1
53,442,1
54,442,1
55,442,1
56,442,1
57,442,1
58,442,1
59,442,1
60,442,1
61,442,1
62,442,1
63,442,1
64,442,1
65,442,1
66,442,1
67,442,1
68,442,1
69,442,1
70,442,1
71,442,1
72,442,1
73,442,1
74,442,1
75,442,1
76,442,1
77,442,1
78,342,0
79,342,0
80,342,0
81,342,0
82,342,0
83,342,0
84,342,0
85,342,0
86,342,0
87,342,0
88,342,0
89,342,0
90,342,0
91,342,0
92,342,0
93,342,0
94,342,0
95,342,0
96,342,0
97,342,0
98,342,0
99,342,0
100,342,0
