Algorithm,Fit_Best,Fit_Worst,Fit_Mean,Fit_Std,Vio_Best,Vio_Worst,Vio_Mean,Vio_Std
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/SI/MLFLOW_ITERATION_100_SI_4/ACO,2641,3484,2729.19,224.15,22.0,30.0,22.89,2.25
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/SI/MLFLOW_ITERATION_100_SI_4/PSO,2923,2923,2923.0,0.0,25.0,25.0,25.0,
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/SI/MLFLOW_ITERATION_100_SI_4/POA,378,3040,932.92,478.0,0.0,26.0,5.4,4.63
/HOME/EMERY/DOCUMENTS/SCHEDULING_PUMA_OPTIMIZER/DOCS/MLFLOW/SI/MLFLOW_ITERATION_100_SI_4/ABC,1525,3123,1958.45,488.92,28.0,29.0,28.76,0.43
