iterations,fitness,violations
1,3035,26
2,3035,26
3,3035,26
4,3035,26
5,3035,26
6,3035,26
7,3035,26
8,3035,26
9,3035,26
10,3035,26
11,3035,26
12,3035,26
13,3035,26
14,3035,26
15,3035,26
16,3035,26
17,3035,26
18,3035,26
19,3035,26
20,3035,26
21,3035,26
22,3035,26
23,3035,26
24,3035,26
25,3035,26
26,3035,26
27,3035,26
28,3035,26
29,3035,26
30,3035,26
31,3035,26
32,3035,26
33,3035,26
34,3035,26
35,3035,26
36,3035,26
37,3035,26
38,3035,26
39,3035,26
40,3035,26
41,3035,26
42,3035,26
43,3035,26
44,3035,26
45,3035,26
46,3035,26
47,3035,26
48,3035,26
49,3035,26
50,3035,26
51,3035,26
52,3035,26
53,3035,26
54,3035,26
55,3035,26
56,3035,26
57,3035,26
58,3035,26
59,3035,26
60,3035,26
61,3035,26
62,3035,26
63,3035,26
64,3035,26
65,3035,26
66,3035,26
67,3035,26
68,3035,26
69,3035,26
70,3035,26
71,3035,26
72,3035,26
73,3035,26
74,3035,26
75,3035,26
76,3035,26
77,3035,26
78,3035,26
79,3035,26
80,3035,26
81,3035,26
82,3035,26
83,3035,26
84,3035,26
85,3035,26
86,3035,26
87,3035,26
88,3035,26
89,3035,26
90,3035,26
91,3035,26
92,3035,26
93,3035,26
94,3035,26
95,3035,26
96,3035,26
97,3035,26
98,3035,26
99,3035,26
100,3035,26
