iterations,fitness,violations
1,2957,25
2,2806,24
3,2208,18
4,1597,12
5,1597,12
6,1497,11
7,1497,11
8,1497,11
9,1397,10
10,1397,10
11,1397,10
12,1397,10
13,1397,10
14,1397,10
15,1397,10
16,1397,10
17,1397,10
18,1297,9
19,1297,9
20,1197,8
21,1197,8
22,1197,8
23,1197,8
24,1189,8
25,1189,8
26,1189,8
27,1189,8
28,1182,8
29,1182,8
30,1180,8
31,1180,8
32,1180,8
33,1180,8
34,1180,8
35,1180,8
36,1180,8
37,1180,8
38,1180,8
39,1080,7
40,1080,7
41,1080,7
42,1080,7
43,1080,7
44,1080,7
45,1080,7
46,1080,7
47,980,6
48,980,6
49,980,6
50,880,5
51,780,4
52,780,4
53,780,4
54,780,4
55,780,4
56,780,4
57,680,3
58,680,3
59,680,3
60,680,3
61,680,3
62,680,3
63,680,3
64,680,3
65,680,3
66,680,3
67,680,3
68,680,3
69,678,3
70,678,3
71,678,3
72,678,3
73,678,3
74,678,3
75,678,3
76,678,3
77,678,3
78,678,3
79,678,3
80,678,3
81,678,3
82,578,2
83,578,2
84,578,2
85,578,2
86,578,2
87,578,2
88,478,1
89,478,1
90,478,1
91,478,1
92,478,1
93,478,1
94,478,1
95,478,1
96,478,1
97,478,1
98,478,1
99,478,1
100,478,1
