iterations,fitness,violations
1,20322,
2,20322,
3,20322,
4,20322,
5,20322,
6,20322,
7,20322,
8,20322,
9,20322,
10,20322,
11,20322,
12,20322,
13,20322,
14,20322,
15,20322,
16,20322,
17,20322,
18,20322,
19,20322,
20,20322,
21,20322,
22,20322,
23,20322,
24,20322,
25,20322,
26,20322,
27,20322,
28,20322,
29,20322,
30,20322,
31,20322,
32,20322,
33,20322,
34,20322,
35,20322,
36,20322,
37,20322,
38,20322,
39,20322,
40,20322,
41,20322,
42,20322,
43,20322,
44,20322,
45,20322,
46,20322,
47,20322,
48,20322,
49,20322,
50,20322,
51,20322,
52,20322,
53,20322,
54,20322,
55,20322,
56,20322,
57,20322,
58,20322,
59,20322,
60,20322,
61,20322,
62,20322,
63,20322,
64,20322,
65,20322,
66,20322,
67,20322,
68,20322,
69,20322,
70,20322,
71,20322,
72,20322,
73,20322,
74,20322,
75,20322,
76,20322,
77,20322,
78,20322,
79,20322,
80,20322,
81,20322,
82,20322,
83,20322,
84,20322,
85,20322,
86,20322,
87,20322,
88,20322,
89,20322,
90,20322,
91,20322,
92,20322,
93,20322,
94,20322,
95,20322,
96,20322,
97,20322,
98,20322,
99,20322,
100,20322,190.0
