iterations,fitness,violations
1,20826,195
2,19646,183
3,19524,182
4,18246,169
5,17750,164
6,17455,161
7,17355,160
8,17164,158
9,17164,158
10,17064,157
11,17064,157
12,16864,155
13,16764,154
14,16673,153
15,16573,152
16,16473,151
17,16373,150
18,16272,149
19,16272,149
20,16172,148
21,15972,146
22,15872,145
23,15772,144
24,15771,144
25,15671,143
26,15571,142
27,15566,142
28,15566,142
29,15466,141
30,15366,140
31,15359,140
32,15261,139
33,15161,138
34,15161,138
35,15153,138
36,15053,137
37,14953,136
38,14853,135
39,14853,135
40,14653,133
41,14553,132
42,14453,131
43,14453,131
44,14353,130
45,14253,129
46,14251,129
47,14151,128
48,14049,127
49,13949,126
50,13849,125
51,13757,124
52,13657,123
53,13657,123
54,13557,122
55,13457,121
56,13457,121
57,13449,121
58,13357,120
59,13349,120
60,13349,120
61,13249,119
62,13149,118
63,13049,117
64,13049,117
65,12949,116
66,12946,116
67,12946,116
68,12846,115
69,12846,115
70,12846,115
71,12746,114
72,12646,113
73,12546,112
74,12541,112
75,12446,111
76,12346,110
77,12341,110
78,12340,110
79,12328,110
80,12228,109
81,12128,108
82,12128,108
83,12028,107
84,12028,107
85,11928,106
86,11836,105
87,11833,105
88,11741,104
89,11736,104
90,11636,103
91,11636,103
92,11536,102
93,11436,101
94,11436,101
95,11343,100
96,11243,99
97,11243,99
98,11243,99
99,11143,98
100,11143,98
