iterations,fitness,violations
1,20961,197
2,20426,192
3,19999,188
4,18022,168
5,17745,165
6,16627,154
7,16433,152
8,16427,152
9,16327,151
10,16320,151
11,16220,150
12,16220,150
13,16020,148
14,16020,148
15,16020,148
16,15920,147
17,15820,146
18,15720,145
19,15720,145
20,15720,145
21,15620,144
22,15520,143
23,15518,143
24,15518,143
25,15418,142
26,15415,142
27,15409,142
28,15309,141
29,15309,141
30,15115,139
31,15015,138
32,14915,137
33,14817,136
34,14717,135
35,14617,134
36,14518,133
37,14518,133
38,14518,133
39,14418,132
40,14318,131
41,14318,131
42,14318,131
43,14218,130
44,14126,129
45,14026,128
46,14026,128
47,14026,128
48,13926,127
49,13826,126
50,13818,126
51,13810,126
52,13713,125
53,13613,124
54,13513,123
55,13513,123
56,13513,123
57,13413,122
58,13413,122
59,13321,121
60,13311,121
61,13219,120
62,13219,120
63,13219,120
64,13119,119
65,13019,118
66,13019,118
67,12919,117
68,12917,117
69,12917,117
70,12817,116
71,12817,116
72,12717,115
73,12717,115
74,12712,115
75,12712,115
76,12612,114
77,12512,113
78,12412,112
79,12312,111
80,12304,111
81,12204,110
82,12204,110
83,12104,109
84,12104,109
85,12104,109
86,12004,108
87,12004,108
88,12004,108
89,11904,107
90,11804,106
91,11804,106
92,11704,105
93,11604,104
94,11604,104
95,11504,103
96,11404,102
97,11304,101
98,11304,101
99,11204,100
100,11204,100
