iterations,fitness,violations
1,1689,14
2,1589,14
3,1530,16
4,1530,16
5,1530,16
6,1430,16
7,1430,16
8,1330,16
9,1330,16
10,1330,16
11,1330,16
12,1330,16
13,1330,16
14,1230,16
15,1230,16
16,1230,16
17,1132,16
18,1132,16
19,1132,16
20,1026,16
21,1024,16
22,1024,16
23,1024,16
24,1024,16
25,1019,16
26,1019,16
27,1019,16
28,919,16
29,919,16
30,919,16
31,919,16
32,912,16
33,912,16
34,910,16
35,810,16
36,808,16
37,808,16
38,799,16
39,799,16
40,799,16
41,799,16
42,799,16
43,699,16
44,699,16
45,699,16
46,699,16
47,699,16
48,699,16
49,699,16
50,699,16
51,699,16
52,699,16
53,699,16
54,699,16
55,674,19
56,574,19
57,574,19
58,574,19
59,574,19
60,574,19
61,574,19
62,574,19
63,574,19
64,574,19
65,574,19
66,574,19
67,574,19
68,574,19
69,574,19
70,574,19
71,574,19
72,574,19
73,574,19
74,574,19
75,574,19
76,574,19
77,574,19
78,574,19
79,574,19
80,574,19
81,574,19
82,574,19
83,574,19
84,574,19
85,574,19
86,574,19
87,574,19
88,574,19
89,574,19
90,574,19
91,574,19
92,574,19
93,574,19
94,574,19
95,574,19
96,574,19
97,574,19
98,574,19
99,574,19
100,574,19
