iterations,fitness,violations
1,1495,12
2,1495,12
3,1284,10
4,1077,8
5,891,6
6,883,6
7,791,5
8,791,5
9,791,5
10,691,4
11,683,4
12,682,4
13,682,4
14,682,4
15,682,4
16,682,4
17,682,4
18,682,4
19,682,4
20,682,4
21,682,4
22,676,4
23,674,4
24,674,4
25,674,4
26,674,4
27,674,4
28,666,4
29,666,4
30,666,4
31,666,4
32,666,4
33,666,4
34,661,4
35,661,4
36,561,3
37,561,3
38,561,3
39,561,3
40,561,3
41,561,3
42,561,3
43,561,3
44,561,3
45,561,3
46,561,3
47,561,3
48,561,3
49,561,3
50,561,3
51,561,3
52,561,3
53,561,3
54,561,3
55,561,3
56,466,2
57,466,2
58,466,2
59,466,2
60,466,2
61,466,2
62,466,2
63,466,2
64,466,2
65,466,2
66,466,2
67,461,2
68,461,2
69,461,2
70,461,2
71,461,2
72,361,1
73,361,1
74,361,1
75,361,1
76,361,1
77,361,1
78,361,1
79,361,1
80,361,1
81,357,1
82,357,1
83,357,1
84,357,1
85,357,1
86,357,1
87,357,1
88,357,1
89,357,1
90,357,1
91,357,1
92,357,1
93,357,1
94,357,1
95,357,1
96,357,1
97,357,1
98,357,1
99,357,1
100,357,1
