iterations,fitness,violations
1,21398,202
2,19406,182
3,18885,177
4,18679,175
5,17979,168
6,17482,163
7,17274,161
8,17172,160
9,17166,160
10,17066,159
11,17066,159
12,16966,158
13,16864,157
14,16764,156
15,16764,156
16,16759,156
17,16664,155
18,16564,154
19,16464,153
20,16364,152
21,16278,151
22,16278,151
23,16178,150
24,16072,149
25,15980,148
26,15972,148
27,15872,147
28,15772,146
29,15672,145
30,15572,144
31,15472,143
32,15372,142
33,15272,141
34,15174,140
35,15074,139
36,14974,138
37,14974,138
38,14868,137
39,14768,136
40,14668,135
41,14668,135
42,14568,134
43,14560,134
44,14460,133
45,14369,132
46,14360,132
47,14169,130
48,14169,130
49,14069,129
50,13969,128
51,13969,128
52,13967,128
53,13767,126
54,13667,125
55,13667,125
56,13567,124
57,13567,124
58,13567,124
59,13560,124
60,13553,124
61,13453,123
62,13355,122
63,13255,121
64,13255,121
65,13255,121
66,13157,120
67,13057,119
68,13057,119
69,12957,118
70,12957,118
71,12957,118
72,12957,118
73,12857,117
74,12855,117
75,12855,117
76,12762,116
77,12655,115
78,12555,114
79,12462,113
80,12362,112
81,12355,112
82,12255,111
83,12162,110
84,12062,109
85,11962,108
86,11962,108
87,11855,107
88,11755,106
89,11755,106
90,11755,106
91,11655,105
92,11555,104
93,11555,104
94,11555,104
95,11555,104
96,11355,102
97,11255,101
98,11255,101
99,11255,101
100,11253,101
