iterations,fitness,violations
1,1981,16
2,1881,16
3,1781,16
4,1681,16
5,1681,16
6,1681,16
7,1681,16
8,1681,16
9,1681,16
10,1581,16
11,1581,16
12,1579,16
13,1579,16
14,1579,16
15,1479,16
16,1479,16
17,1479,16
18,1379,16
19,1279,16
20,1279,16
21,1279,16
22,1279,16
23,1279,16
24,1279,16
25,1279,16
26,1279,16
27,1279,16
28,1279,16
29,1279,16
30,1279,16
31,1279,16
32,1279,16
33,1279,16
34,1279,16
35,1249,19
36,1249,19
37,1249,19
38,1249,19
39,1249,19
40,1249,19
41,1249,19
42,1249,19
43,1249,19
44,1155,23
45,1155,23
46,1155,23
47,1155,23
48,1055,23
49,1055,23
50,1049,23
51,1049,23
52,1049,23
53,1049,23
54,949,23
55,949,23
56,949,23
57,949,23
58,849,23
59,849,23
60,849,23
61,849,23
62,849,23
63,849,23
64,849,23
65,749,23
66,749,23
67,749,23
68,749,23
69,749,23
70,749,23
71,749,23
72,749,23
73,749,23
74,749,23
75,749,23
76,749,23
77,749,23
78,749,23
79,749,23
80,749,23
81,749,23
82,749,23
83,749,23
84,749,23
85,749,23
86,749,23
87,749,23
88,749,23
89,749,23
90,749,23
91,749,23
92,749,23
93,749,23
94,749,23
95,749,23
96,749,23
97,749,23
98,749,23
99,744,28
100,744,28
