iterations,fitness,violations
1,20743,195
2,19884,187
3,19386,182
4,18390,172
5,17694,165
6,17302,161
7,17193,160
8,17093,159
9,16993,158
10,16893,157
11,16793,156
12,16693,155
13,16593,154
14,16495,153
15,16395,152
16,16395,152
17,16295,151
18,16295,151
19,16284,151
20,16184,150
21,16095,149
22,15984,148
23,15884,147
24,15884,147
25,15884,147
26,15784,146
27,15692,145
28,15692,145
29,15592,144
30,15492,143
31,15292,141
32,15090,139
33,14990,138
34,14890,137
35,14790,136
36,14692,135
37,14592,134
38,14492,133
39,14486,133
40,14386,132
41,14386,132
42,14288,131
43,14188,130
44,14188,130
45,14088,129
46,13988,128
47,13888,127
48,13880,127
49,13788,126
50,13780,126
51,13688,125
52,13680,125
53,13580,124
54,13480,123
55,13474,123
56,13469,123
57,13369,122
58,13369,122
59,13269,121
60,13169,120
61,13167,120
62,13167,120
63,13067,119
64,12967,118
65,12959,118
66,12959,118
67,12957,118
68,12957,118
69,12862,117
70,12862,117
71,12762,116
72,12662,115
73,12562,114
74,12562,114
75,12462,113
76,12362,112
77,12262,111
78,12262,111
79,12160,110
80,12060,109
81,12060,109
82,12058,109
83,11958,108
84,11858,107
85,11758,106
86,11656,105
87,11656,105
88,11654,105
89,11554,104
90,11552,104
91,11547,104
92,11547,104
93,11547,104
94,11447,103
95,11447,103
96,11447,103
97,11347,102
98,11247,101
99,11155,100
100,11055,99
