iterations,fitness,violations
1,20668,194
2,19809,185
3,19385,181
4,18796,175
5,18572,173
6,18365,171
7,18165,169
8,18065,168
9,17965,167
10,17865,166
11,17765,165
12,17672,164
13,17670,164
14,17570,163
15,17370,161
16,17370,161
17,17270,160
18,17263,160
19,17170,159
20,17063,158
21,17063,158
22,16963,157
23,16763,155
24,16563,153
25,16463,152
26,16363,151
27,16357,151
28,16357,151
29,16357,151
30,16257,150
31,16057,148
32,15957,147
33,15857,146
34,15757,145
35,15557,143
36,15457,142
37,15357,141
38,15257,140
39,15164,139
40,15157,139
41,15149,139
42,15149,139
43,15049,138
44,14957,137
45,14857,136
46,14756,135
47,14656,134
48,14556,133
49,14556,133
50,14464,132
51,14364,131
52,14357,131
53,14257,130
54,14165,129
55,14165,129
56,14065,128
57,13965,127
58,13956,127
59,13856,126
60,13749,125
61,13649,124
62,13549,123
63,13549,123
64,13451,122
65,13351,121
66,13151,119
67,13051,118
68,12953,117
69,12853,116
70,12853,116
71,12853,116
72,12851,116
73,12851,116
74,12851,116
75,12751,115
76,12651,114
77,12551,113
78,12551,113
79,12551,113
80,12551,113
81,12543,113
82,12451,112
83,12351,111
84,12262,110
85,12156,109
86,12148,109
87,12041,108
88,12039,108
89,12039,108
90,11941,107
91,11939,107
92,11841,106
93,11841,106
94,11741,105
95,11641,104
96,11541,103
97,11449,102
98,11349,101
99,11349,101
100,11249,100
