iterations,fitness,violations
1,20937,199
2,20637,199
3,20637,199
4,20637,199
5,20637,199
6,20537,199
7,20537,199
8,20337,199
9,20228,199
10,20228,199
11,20228,199
12,20130,199
13,20130,199
14,20030,199
15,19923,199
16,19823,199
17,19723,199
18,19623,199
19,19623,199
20,19523,199
21,19523,199
22,19423,199
23,19323,199
24,19323,199
25,19131,199
26,19031,199
27,18931,199
28,18931,199
29,18931,199
30,18931,199
31,18924,199
32,18924,199
33,18924,199
34,18841,199
35,18841,199
36,18841,199
37,18834,199
38,18734,199
39,18734,199
40,18734,199
41,18734,199
42,18734,199
43,18727,206
44,18599,210
45,18599,210
46,18599,210
47,18592,210
48,18404,210
49,18317,210
50,18317,210
51,18217,210
52,18022,206
53,17716,206
54,17716,206
55,17616,206
56,17616,206
57,17509,206
58,17507,206
59,17507,206
60,17507,206
61,17414,206
62,17414,206
63,17414,206
64,17414,206
65,17414,206
66,17212,206
67,17212,206
68,17212,206
69,17212,206
70,17212,206
71,17012,206
72,17012,206
73,17012,206
74,17012,206
75,16912,206
76,16912,206
77,16808,206
78,16708,206
79,16708,206
80,16708,206
81,16708,206
82,16638,216
83,16631,216
84,16608,206
85,16508,206
86,16508,206
87,16508,206
88,16508,206
89,16508,206
90,16508,206
91,16308,206
92,16308,206
93,16308,206
94,16308,206
95,16308,206
96,16208,206
97,16208,206
98,16208,206
99,16208,206
100,16108,206
