iterations,fitness,violations
1,21197,200
2,20027,188
3,18133,169
4,17224,160
5,16854,156
6,16440,152
7,16232,150
8,15932,147
9,15832,146
10,15732,145
11,15632,144
12,15432,142
13,15238,140
14,15238,140
15,15146,139
16,14951,137
17,14851,136
18,14851,136
19,14751,135
20,14651,134
21,14651,134
22,14551,133
23,14451,132
24,14451,132
25,14351,131
26,14251,130
27,14151,129
28,14151,129
29,14051,128
30,13951,127
31,13951,127
32,13851,126
33,13751,125
34,13651,124
35,13635,124
36,13559,123
37,13543,123
38,13543,123
39,13443,122
40,13343,121
41,13343,121
42,13343,121
43,13243,120
44,13143,119
45,13043,118
46,12943,117
47,12843,116
48,12837,116
49,12837,116
50,12743,115
51,12643,114
52,12543,113
53,12443,112
54,12443,112
55,12343,111
56,12243,110
57,12143,109
58,12141,109
59,12041,108
60,11941,107
61,11841,106
62,11841,106
63,11841,106
64,11741,105
65,11741,105
66,11741,105
67,11735,105
68,11637,104
69,11445,102
70,11345,101
71,11245,100
72,11245,100
73,11245,100
74,11243,100
75,11143,99
76,11053,98
77,11047,98
78,11047,98
79,10947,97
80,10947,97
81,10847,96
82,10847,96
83,10847,96
84,10847,96
85,10839,96
86,10839,96
87,10839,96
88,10739,95
89,10739,95
90,10737,95
91,10637,94
92,10439,92
93,10341,91
94,10241,90
95,10234,90
96,10134,89
97,10041,88
98,10034,88
99,10032,88
100,10032,88
