iterations,fitness,violations
1,3110,26
2,3108,26
3,3108,26
4,3108,26
5,3108,26
6,3108,26
7,3108,26
8,3100,26
9,3100,26
10,3100,26
11,3092,26
12,3051,34
13,3045,34
14,3045,34
15,3045,34
16,3045,34
17,2943,34
18,2939,34
19,2939,34
20,2939,34
21,2939,34
22,2939,34
23,2837,34
24,2737,34
25,2543,34
26,2543,34
27,2469,26
28,2469,26
29,2469,26
30,2369,26
31,2269,26
32,2269,26
33,2236,34
34,2236,34
35,2236,34
36,2236,34
37,2236,34
38,2236,34
39,2163,26
40,2158,26
41,2158,26
42,2158,26
43,2158,26
44,2158,26
45,2158,26
46,2058,26
47,2058,26
48,1958,26
49,1856,26
50,1855,26
51,1855,26
52,1655,26
53,1655,26
54,1548,26
55,1548,26
56,1548,26
57,1540,26
58,1540,26
59,1540,26
60,1540,26
61,1535,26
62,1433,26
63,1433,26
64,1433,26
65,1433,26
66,1412,34
67,1412,34
68,1307,34
69,1307,34
70,1307,34
71,1307,34
72,1307,34
73,1307,34
74,1305,34
75,1205,34
76,1205,34
77,1197,34
78,1197,34
79,1097,34
80,1097,34
81,1097,34
82,997,34
83,897,34
84,897,34
85,897,34
86,897,34
87,897,34
88,797,34
89,797,34
90,797,34
91,797,34
92,797,34
93,797,34
94,797,34
95,797,34
96,797,34
97,797,34
98,797,34
99,797,34
100,797,34
