iterations,fitness,violations
1,3252,28
2,2762,23
3,2524,21
4,2244,18
5,2034,16
6,1934,15
7,1834,14
8,1828,14
9,1734,13
10,1728,13
11,1628,12
12,1628,12
13,1528,11
14,1434,10
15,1434,10
16,1434,10
17,1434,10
18,1334,9
19,1234,8
20,1234,8
21,1234,8
22,1226,8
23,1134,7
24,1034,6
25,1034,6
26,1034,6
27,1034,6
28,934,5
29,834,4
30,834,4
31,832,4
32,832,4
33,832,4
34,832,4
35,832,4
36,738,3
37,738,3
38,738,3
39,737,3
40,731,3
41,731,3
42,631,2
43,631,2
44,631,2
45,631,2
46,631,2
47,631,2
48,629,2
49,629,2
50,629,2
51,621,2
52,621,2
53,521,1
54,521,1
55,521,1
56,521,1
57,521,1
58,521,1
59,521,1
60,521,1
61,521,1
62,521,1
63,521,1
64,521,1
65,521,1
66,513,1
67,420,0
68,420,0
69,420,0
70,420,0
71,420,0
72,420,0
73,420,0
74,420,0
75,420,0
76,420,0
77,413,0
78,413,0
79,412,0
80,412,0
81,412,0
82,412,0
83,412,0
84,412,0
85,412,0
86,406,0
87,406,0
88,399,0
89,399,0
90,399,0
91,399,0
92,399,0
93,399,0
94,399,0
95,399,0
96,399,0
97,393,0
98,393,0
99,393,0
100,393,0
