iterations,fitness,violations
1,3152,
2,3152,
3,3152,
4,3152,
5,3152,
6,3152,
7,3152,
8,3152,
9,3152,
10,3152,
11,3152,
12,3152,
13,3152,
14,3152,
15,3152,
16,3152,
17,3152,
18,3152,
19,3152,
20,3152,
21,3152,
22,3152,
23,3152,
24,3152,
25,3152,
26,3152,
27,3152,
28,3152,
29,3152,
30,3152,
31,3152,
32,3152,
33,3152,
34,3152,
35,3152,
36,3152,
37,3152,
38,3152,
39,3152,
40,3152,
41,3152,
42,3152,
43,3152,
44,3152,
45,3152,
46,3152,
47,3152,
48,3152,
49,3152,
50,3152,
51,3152,
52,3152,
53,3152,
54,3152,
55,3152,
56,3152,
57,3152,
58,3152,
59,3152,
60,3152,
61,3152,
62,3152,
63,3152,
64,3152,
65,3152,
66,3152,
67,3152,
68,3152,
69,3152,
70,3152,
71,3152,
72,3152,
73,3152,
74,3152,
75,3152,
76,3152,
77,3152,
78,3152,
79,3152,
80,3152,
81,3152,
82,3152,
83,3152,
84,3152,
85,3152,
86,3152,
87,3152,
88,3152,
89,3152,
90,3152,
91,3152,
92,3152,
93,3152,
94,3152,
95,3152,
96,3152,
97,3152,
98,3152,
99,3152,
100,3152,27.0
