iterations,fitness,violations
1,20794,195
2,20692,195
3,20692,195
4,20692,195
5,20600,195
6,20600,195
7,20600,195
8,20400,195
9,20400,195
10,20200,195
11,20100,195
12,20100,195
13,20000,195
14,20000,195
15,20000,195
16,20000,195
17,20000,195
18,20000,195
19,20000,195
20,20000,195
21,20000,195
22,20000,195
23,20000,195
24,19989,203
25,19989,203
26,19802,201
27,19802,201
28,19702,201
29,19702,201
30,19702,201
31,19702,201
32,19697,203
33,19697,203
34,19697,203
35,19697,203
36,19663,206
37,19563,206
38,19463,206
39,19463,206
40,19380,206
41,19370,213
42,19370,213
43,19370,213
44,19180,206
45,19180,206
46,19082,206
47,19082,206
48,18882,206
49,18882,206
50,18882,206
51,18682,206
52,18682,206
53,18682,206
54,18682,206
55,18582,206
56,18582,206
57,18582,206
58,18477,206
59,18477,206
60,18477,206
61,18377,206
62,18377,206
63,18371,206
64,18264,206
65,18264,206
66,18264,206
67,18264,206
68,18064,206
69,18064,206
70,18064,206
71,17965,206
72,17665,206
73,17657,206
74,17657,206
75,17657,206
76,17557,206
77,17465,206
78,17465,206
79,17365,206
80,17265,206
81,17265,206
82,17265,206
83,17165,206
84,17165,206
85,17165,206
86,17165,206
87,17165,206
88,17157,206
89,17149,206
90,17149,206
91,17049,206
92,17049,206
93,16956,206
94,16956,206
95,16956,206
96,16950,206
97,16944,206
98,16944,206
99,16944,206
100,16944,206
