iterations,fitness,violations
1,21005,197
2,21005,197
3,21005,197
4,21005,197
5,20808,196
6,20808,196
7,20759,195
8,20759,195
9,20759,195
10,20759,195
11,20759,195
12,20759,195
13,20759,195
14,20404,192
15,20404,192
16,20404,192
17,20404,192
18,20404,192
19,20404,192
20,20404,192
21,20404,192
22,20404,192
23,20404,192
24,20404,192
25,20404,192
26,20404,192
27,20404,192
28,20404,192
29,20404,192
30,20404,192
31,20404,192
32,20404,192
33,20404,192
34,20404,192
35,20404,192
36,20404,192
37,20404,192
38,20404,192
39,20404,192
40,20404,192
41,20404,192
42,20404,192
43,20404,192
44,20404,192
45,20404,192
46,20404,192
47,20404,192
48,20404,192
49,20404,192
50,20404,192
51,20404,192
52,20404,192
53,20404,192
54,20404,192
55,20404,192
56,20404,192
57,20404,192
58,20404,192
59,20404,192
60,20404,192
61,20404,192
62,20404,192
63,20404,192
64,20404,192
65,20404,192
66,20404,192
67,20404,192
68,20404,192
69,20404,192
70,20404,192
71,20404,192
72,20404,192
73,20404,192
74,20404,192
75,20404,192
76,20404,192
77,20404,192
78,20404,192
79,20404,192
80,20404,192
81,20404,192
82,20404,192
83,20404,192
84,20404,192
85,20404,192
86,20404,192
87,20404,192
88,20404,192
89,20404,192
90,20404,192
91,20404,192
92,20404,192
93,20404,192
94,20404,192
95,20404,192
96,20404,192
97,20404,192
98,20404,192
99,20404,192
100,20404,192
