iterations,fitness,violations
1,1987,16
2,1987,16
3,1987,16
4,1987,16
5,1987,16
6,1909,17
7,1901,17
8,1901,17
9,1801,17
10,1801,17
11,1701,17
12,1601,17
13,1493,17
14,1493,17
15,1493,17
16,1447,16
17,1447,16
18,1447,16
19,1397,17
20,1397,17
21,1397,17
22,1397,17
23,1195,17
24,1195,17
25,1195,17
26,1195,17
27,1195,17
28,1095,17
29,1095,17
30,1095,17
31,986,17
32,986,17
33,979,17
34,979,17
35,977,17
36,977,17
37,977,17
38,969,17
39,969,17
40,969,17
41,969,17
42,969,17
43,969,17
44,969,17
45,969,17
46,969,17
47,969,17
48,969,17
49,969,17
50,872,16
51,866,16
52,866,16
53,866,16
54,866,16
55,866,16
56,866,16
57,866,16
58,866,16
59,866,16
60,866,16
61,866,16
62,866,16
63,866,16
64,866,16
65,866,16
66,866,16
67,866,16
68,866,16
69,866,16
70,866,16
71,863,24
72,863,24
73,863,24
74,863,24
75,863,24
76,863,24
77,863,24
78,863,24
79,863,24
80,863,24
81,863,24
82,863,24
83,863,24
84,863,24
85,863,24
86,863,24
87,863,24
88,863,24
89,863,24
90,863,24
91,863,24
92,863,24
93,863,24
94,863,24
95,863,24
96,863,24
97,863,24
98,863,24
99,863,24
100,850,32
