iterations,fitness,violations
1,2269,19
2,1984,16
3,1984,16
4,1984,16
5,1781,14
6,1781,14
7,1781,14
8,1781,14
9,1781,14
10,1781,14
11,1781,14
12,1781,14
13,1781,14
14,1781,14
15,1781,14
16,1781,14
17,1781,14
18,1781,14
19,1781,14
20,1781,14
21,1781,14
22,1781,14
23,1781,14
24,1781,14
25,1781,14
26,1781,14
27,1781,14
28,1781,14
29,1781,14
30,1781,14
31,1781,14
32,1781,14
33,1781,14
34,1781,14
35,1781,14
36,1781,14
37,1781,14
38,1781,14
39,1781,14
40,1781,14
41,1781,14
42,1781,14
43,1781,14
44,1781,14
45,1781,14
46,1781,14
47,1781,14
48,1781,14
49,1781,14
50,1781,14
51,1781,14
52,1781,14
53,1781,14
54,1781,14
55,1781,14
56,1781,14
57,1781,14
58,1781,14
59,1781,14
60,1781,14
61,1781,14
62,1781,14
63,1781,14
64,1781,14
65,1781,14
66,1781,14
67,1781,14
68,1781,14
69,1781,14
70,1781,14
71,1781,14
72,1781,14
73,1781,14
74,1781,14
75,1781,14
76,1781,14
77,1781,14
78,1781,14
79,1781,14
80,1781,14
81,1781,14
82,1781,14
83,1781,14
84,1781,14
85,1781,14
86,1781,14
87,1781,14
88,1781,14
89,1781,14
90,1781,14
91,1781,14
92,1781,14
93,1781,14
94,1781,14
95,1781,14
96,1781,14
97,1781,14
98,1781,14
99,1781,14
100,1781,14
