iterations,fitness,violations
1,1585,12
2,1585,12
3,1186,8
4,1084,7
5,984,6
6,977,6
7,973,6
8,973,6
9,972,6
10,972,6
11,972,6
12,972,6
13,972,6
14,972,6
15,972,6
16,972,6
17,970,6
18,968,6
19,968,6
20,968,6
21,868,5
22,868,5
23,868,5
24,866,5
25,766,4
26,766,4
27,666,3
28,666,3
29,666,3
30,666,3
31,566,2
32,566,2
33,565,2
34,565,2
35,565,2
36,465,1
37,465,1
38,465,1
39,465,1
40,465,1
41,465,1
42,465,1
43,465,1
44,465,1
45,458,1
46,458,1
47,458,1
48,458,1
49,458,1
50,458,1
51,458,1
52,458,1
53,451,1
54,451,1
55,451,1
56,451,1
57,451,1
58,443,1
59,443,1
60,443,1
61,443,1
62,443,1
63,443,1
64,443,1
65,443,1
66,443,1
67,443,1
68,443,1
69,443,1
70,443,1
71,443,1
72,443,1
73,443,1
74,443,1
75,443,1
76,443,1
77,443,1
78,443,1
79,351,0
80,351,0
81,351,0
82,351,0
83,351,0
84,351,0
85,351,0
86,343,0
87,343,0
88,343,0
89,343,0
90,343,0
91,343,0
92,343,0
93,343,0
94,343,0
95,343,0
96,343,0
97,343,0
98,343,0
99,343,0
100,343,0
