iterations,fitness,violations
1,1745,14
2,1745,14
3,1443,11
4,1243,9
5,1043,7
6,943,6
7,943,6
8,943,6
9,943,6
10,841,5
11,841,5
12,841,5
13,841,5
14,841,5
15,841,5
16,841,5
17,841,5
18,841,5
19,841,5
20,741,4
21,741,4
22,741,4
23,741,4
24,741,4
25,741,4
26,641,3
27,641,3
28,641,3
29,641,3
30,641,3
31,641,3
32,641,3
33,641,3
34,641,3
35,641,3
36,641,3
37,641,3
38,641,3
39,641,3
40,641,3
41,641,3
42,641,3
43,641,3
44,641,3
45,641,3
46,641,3
47,641,3
48,641,3
49,641,3
50,641,3
51,641,3
52,641,3
53,641,3
54,641,3
55,636,3
56,636,3
57,636,3
58,636,3
59,636,3
60,536,2
61,536,2
62,536,2
63,536,2
64,536,2
65,536,2
66,536,2
67,536,2
68,536,2
69,536,2
70,536,2
71,536,2
72,536,2
73,536,2
74,536,2
75,536,2
76,536,2
77,536,2
78,536,2
79,536,2
80,536,2
81,536,2
82,536,2
83,536,2
84,536,2
85,536,2
86,536,2
87,536,2
88,536,2
89,536,2
90,536,2
91,536,2
92,436,1
93,436,1
94,436,1
95,436,1
96,436,1
97,436,1
98,436,1
99,436,1
100,436,1
