iterations,fitness,violations
1,2198,18
2,2198,18
3,2198,18
4,2198,18
5,2198,18
6,2198,18
7,2179,21
8,2096,18
9,1988,18
10,1981,18
11,1981,18
12,1961,20
13,1883,18
14,1783,18
15,1783,18
16,1685,18
17,1679,18
18,1666,20
19,1666,20
20,1666,20
21,1666,20
22,1654,23
23,1654,23
24,1654,23
25,1654,23
26,1654,23
27,1653,21
28,1653,21
29,1653,21
30,1653,21
31,1576,27
32,1469,27
33,1469,27
34,1369,27
35,1369,27
36,1369,27
37,1361,27
38,1361,27
39,1261,27
40,1261,27
41,1261,27
42,1261,27
43,1261,27
44,1261,27
45,1261,27
46,1261,27
47,1161,27
48,1161,27
49,1161,27
50,1155,27
51,1155,27
52,1155,27
53,1155,27
54,1155,27
55,955,27
56,955,27
57,855,27
58,855,27
59,847,27
60,847,27
61,747,27
62,747,27
63,747,27
64,747,27
65,747,27
66,747,27
67,747,27
68,747,27
69,747,27
70,747,27
71,747,27
72,747,27
73,747,27
74,747,27
75,747,27
76,747,27
77,747,27
78,747,27
79,747,27
80,747,27
81,747,27
82,747,27
83,747,27
84,747,27
85,747,27
86,747,27
87,747,27
88,747,27
89,747,27
90,747,27
91,747,27
92,747,27
93,747,27
94,747,27
95,747,27
96,747,27
97,747,27
98,747,27
99,747,27
100,747,27
