iterations,fitness,violations
1,20326,192
2,20326,192
3,20226,192
4,20226,192
5,20224,192
6,20224,192
7,20224,192
8,20224,192
9,20124,192
10,20124,192
11,20124,192
12,19924,192
13,19917,192
14,19717,192
15,19717,192
16,19717,192
17,19617,192
18,19523,192
19,19523,192
20,19523,192
21,19421,192
22,19421,192
23,19321,192
24,19023,192
25,19023,192
26,18923,192
27,18923,192
28,18923,192
29,18923,192
30,18923,192
31,18906,192
32,18706,192
33,18706,192
34,18515,192
35,18515,192
36,18415,192
37,18415,192
38,18415,192
39,18415,192
40,18232,192
41,18226,192
42,18226,192
43,18226,192
44,18226,192
45,18126,192
46,18126,192
47,18026,192
48,18026,192
49,17926,192
50,17826,192
51,17726,192
52,17726,192
53,17726,192
54,17626,192
55,17626,192
56,17624,192
57,17546,199
58,17524,192
59,17424,192
60,17346,199
61,17255,199
62,17255,199
63,17158,199
64,17158,199
65,17124,192
66,17024,192
67,17024,192
68,16858,199
69,16758,199
70,16662,199
71,16562,199
72,16561,199
73,16256,199
74,16156,199
75,16056,199
76,16056,199
77,15965,199
78,15965,199
79,15965,199
80,15965,199
81,15765,199
82,15765,199
83,15681,199
84,15581,199
85,15381,199
86,15281,199
87,15181,199
88,15181,199
89,15165,199
90,15165,199
91,15165,199
92,15165,199
93,15165,199
94,14869,199
95,14869,199
96,14769,199
97,14669,199
98,14669,199
99,14669,199
100,14669,199
