iterations,fitness,violations
1,22067,208
2,20586,194
3,20107,189
4,19508,183
5,18828,176
6,18406,172
7,18312,171
8,18206,170
9,18106,169
10,18006,168
11,17906,167
12,17806,166
13,17806,166
14,17806,166
15,17699,165
16,17599,164
17,17499,163
18,17499,163
19,17399,162
20,17299,161
21,17199,160
22,17099,159
23,16999,158
24,16999,158
25,16899,157
26,16799,156
27,16799,156
28,16699,155
29,16599,154
30,16406,152
31,16306,151
32,16206,150
33,16106,149
34,16106,149
35,16006,148
36,16006,148
37,15906,147
38,15806,146
39,15806,146
40,15706,145
41,15706,145
42,15606,144
43,15604,144
44,15597,144
45,15597,144
46,15497,143
47,15418,142
48,15318,141
49,15311,141
50,15305,141
51,15205,140
52,15205,140
53,15114,139
54,15014,138
55,15014,138
56,14914,137
57,14912,137
58,14814,136
59,14802,136
60,14621,134
61,14511,133
62,14411,132
63,14305,131
64,14305,131
65,14205,130
66,14105,129
67,14105,129
68,14005,128
69,13905,127
70,13805,126
71,13805,126
72,13707,125
73,13707,125
74,13607,124
75,13507,123
76,13507,123
77,13407,122
78,13407,122
79,13407,122
80,13405,122
81,13305,121
82,13205,120
83,13205,120
84,13099,119
85,12999,118
86,12997,118
87,12890,117
88,12890,117
89,12890,117
90,12790,116
91,12690,115
92,12690,115
93,12590,114
94,12590,114
95,12490,113
96,12390,112
97,12390,112
98,12290,111
99,12190,110
100,12190,110
