iterations,fitness,violations
1,21664,204
2,20533,193
3,20533,193
4,20309,190
5,20309,190
6,20309,190
7,20309,190
8,20309,190
9,20309,190
10,20309,190
11,20309,190
12,20309,190
13,20309,190
14,20309,190
15,20309,190
16,20309,190
17,20309,190
18,20309,190
19,20309,190
20,20309,190
21,20309,190
22,20309,190
23,20309,190
24,20309,190
25,20309,190
26,20309,190
27,20309,190
28,20309,190
29,20309,190
30,20309,190
31,20309,190
32,20309,190
33,20309,190
34,20309,190
35,20309,190
36,20309,190
37,20309,190
38,20309,190
39,20309,190
40,20309,190
41,20309,190
42,20309,190
43,20309,190
44,20309,190
45,20309,190
46,20309,190
47,20309,190
48,20309,190
49,20309,190
50,20309,190
51,20309,190
52,20309,190
53,20309,190
54,20309,190
55,20309,190
56,20309,190
57,20309,190
58,20309,190
59,20309,190
60,20309,190
61,20309,190
62,20309,190
63,20309,190
64,20309,190
65,20309,190
66,20309,190
67,20309,190
68,20309,190
69,20309,190
70,20309,190
71,20309,190
72,20309,190
73,20309,190
74,20309,190
75,20309,190
76,20309,190
77,20309,190
78,20309,190
79,20309,190
80,20309,190
81,20309,190
82,20309,190
83,20309,190
84,20309,190
85,20309,190
86,20309,190
87,20309,190
88,20309,190
89,20309,190
90,20309,190
91,20309,190
92,20309,190
93,20309,190
94,20309,190
95,20309,190
96,20309,190
97,20309,190
98,20309,190
99,20309,190
100,20309,190
