iterations,fitness,violations
1,20613,194
2,20126,189
3,20027,188
4,19060,178
5,18666,174
6,18366,171
7,17966,167
8,17856,166
9,17656,164
10,17564,163
11,17364,161
12,17264,160
13,17264,160
14,17164,159
15,17158,159
16,17058,158
17,16958,157
18,16858,156
19,16858,156
20,16758,155
21,16758,155
22,16758,155
23,16558,153
24,16458,152
25,16343,151
26,16342,151
27,16342,151
28,16342,151
29,16242,150
30,16142,149
31,16044,148
32,15944,147
33,15844,146
34,15742,145
35,15642,144
36,15542,143
37,15442,142
38,15342,141
39,15242,140
40,15142,139
41,15042,138
42,14842,136
43,14842,136
44,14742,135
45,14634,134
46,14634,134
47,14634,134
48,14534,133
49,14434,132
50,14434,132
51,14334,131
52,14232,130
53,14124,129
54,14124,129
55,14022,128
56,13922,127
57,13922,127
58,13822,126
59,13722,125
60,13622,124
61,13522,123
62,13422,122
63,13322,121
64,13322,121
65,13222,120
66,13122,119
67,13022,118
68,12922,117
69,12922,117
70,12922,117
71,12824,116
72,12824,116
73,12808,116
74,12808,116
75,12706,115
76,12704,115
77,12606,114
78,12598,114
79,12598,114
80,12498,113
81,12405,112
82,12403,112
83,12305,111
84,12303,111
85,12203,110
86,12203,110
87,12203,110
88,12103,109
89,12004,108
90,11904,107
91,11904,107
92,11904,107
93,11804,106
94,11704,105
95,11704,105
96,11604,104
97,11602,104
98,11502,103
99,11494,103
100,11494,103
