iterations,fitness,violations
1,3077,
2,3077,
3,3077,
4,3077,
5,3077,
6,3077,
7,3077,
8,3077,
9,3077,
10,3077,
11,3077,
12,3077,
13,3077,
14,3077,
15,3077,
16,3077,
17,3077,
18,3077,
19,3077,
20,3077,
21,3077,
22,3077,
23,3077,
24,3077,
25,3077,
26,3077,
27,3077,
28,3077,
29,3077,
30,3077,
31,3077,
32,3077,
33,3077,
34,3077,
35,3077,
36,3077,
37,3077,
38,3077,
39,3077,
40,3077,
41,3077,
42,3077,
43,3077,
44,3077,
45,3077,
46,3077,
47,3077,
48,3077,
49,3077,
50,3077,
51,3077,
52,3077,
53,3077,
54,3077,
55,3077,
56,3077,
57,3077,
58,3077,
59,3077,
60,3077,
61,3077,
62,3077,
63,3077,
64,3077,
65,3077,
66,3077,
67,3077,
68,3077,
69,3077,
70,3077,
71,3077,
72,3077,
73,3077,
74,3077,
75,3077,
76,3077,
77,3077,
78,3077,
79,3077,
80,3077,
81,3077,
82,3077,
83,3077,
84,3077,
85,3077,
86,3077,
87,3077,
88,3077,
89,3077,
90,3077,
91,3077,
92,3077,
93,3077,
94,3077,
95,3077,
96,3077,
97,3077,
98,3077,
99,3077,
100,3077,26.0
