iterations,fitness,violations
1,20762,
2,20762,
3,20762,
4,20762,
5,20762,
6,20762,
7,20762,
8,20762,
9,20762,
10,20762,
11,20762,
12,20762,
13,20762,
14,20762,
15,20762,
16,20762,
17,20762,
18,20762,
19,20762,
20,20762,
21,20762,
22,20762,
23,20762,
24,20762,
25,20762,
26,20762,
27,20762,
28,20762,
29,20762,
30,20762,
31,20762,
32,20762,
33,20762,
34,20762,
35,20762,
36,20762,
37,20762,
38,20762,
39,20762,
40,20762,
41,20762,
42,20762,
43,20762,
44,20762,
45,20762,
46,20762,
47,20762,
48,20762,
49,20762,
50,20762,
51,20762,
52,20762,
53,20762,
54,20762,
55,20762,
56,20762,
57,20762,
58,20762,
59,20762,
60,20762,
61,20762,
62,20762,
63,20762,
64,20762,
65,20762,
66,20762,
67,20762,
68,20762,
69,20762,
70,20762,
71,20762,
72,20762,
73,20762,
74,20762,
75,20762,
76,20762,
77,20762,
78,20762,
79,20762,
80,20762,
81,20762,
82,20762,
83,20762,
84,20762,
85,20762,
86,20762,
87,20762,
88,20762,
89,20762,
90,20762,
91,20762,
92,20762,
93,20762,
94,20762,
95,20762,
96,20762,
97,20762,
98,20762,
99,20762,
100,20762,194.0
