iterations,fitness,violations
1,20594,194
2,20594,194
3,19292,181
4,18723,175
5,18305,171
6,17901,167
7,17503,163
8,17403,162
9,17303,161
10,17103,159
11,17096,159
12,16996,158
13,16996,158
14,16796,156
15,16697,155
16,16697,155
17,16697,155
18,16595,154
19,16595,154
20,16495,153
21,16401,152
22,16395,152
23,16293,151
24,16101,149
25,16001,148
26,15901,147
27,15801,146
28,15701,145
29,15701,145
30,15601,144
31,15501,143
32,15501,143
33,15401,142
34,15301,141
35,15301,141
36,15201,140
37,15101,139
38,15007,138
39,14807,136
40,14715,135
41,14615,134
42,14515,133
43,14415,132
44,14315,131
45,14215,130
46,14215,130
47,14115,129
48,14009,128
49,14009,128
50,14009,128
51,14009,128
52,14009,128
53,14009,128
54,13909,127
55,13807,126
56,13707,125
57,13607,124
58,13607,124
59,13508,123
60,13507,123
61,13408,122
62,13408,122
63,13314,121
64,13214,120
65,13121,119
66,13021,118
67,13021,118
68,13021,118
69,13021,118
70,12819,116
71,12719,115
72,12519,113
73,12519,113
74,12519,113
75,12519,113
76,12419,112
77,12419,112
78,12419,112
79,12319,111
80,12319,111
81,12310,111
82,12310,111
83,12310,111
84,12310,111
85,12210,110
86,12110,109
87,12105,109
88,12099,109
89,12005,108
90,11805,106
91,11798,106
92,11792,106
93,11790,106
94,11692,105
95,11588,104
96,11588,104
97,11588,104
98,11488,103
99,11488,103
100,11480,103
