kode_mk,nama_mk,prodi,prioritas,berminat,dosen_id,dosen_list,jenis,ruang,waktu
CIE62305,Pembelajaran Emosional Sosial,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.13,Jumat_17:00-17:50
CIE62305,Pembelajaran Emosional Sosial,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.3,Kamis_15:20-16:10
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F11.1,Selasa_07:00-07:50
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.3,Senin_09:30-10:20
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F4.7,Jumat_09:30-10:20
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,2,Pengampu,59.0,['59.0'],reguler,F3.8,Jumat_09:30-10:20
CIE62306,Pembelajaran Inklusif,Pendidikan Teknologi Informasi,2,Pengampu,103.0,['103.0'],reguler,F3.2,Kamis_15:20-16:10
CIE62307,"Sistem Pembelajaran Berbasis Multimedia, Gim, dan Peranti Bergerak",Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F3.17,Rabu_14:30-15:20
CIE62307,"Sistem Pembelajaran Berbasis Multimedia, Gim, dan Peranti Bergerak",Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",103.0,['103.0'],reguler,F3.7b,Rabu_16:10-17:00
CIE62307,"Sistem Pembelajaran Berbasis Multimedia, Gim, dan Peranti Bergerak",Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",16.0,['16.0'],reguler,F3.15,Jumat_16:10-17:00
CIE62307,"Sistem Pembelajaran Berbasis Multimedia, Gim, dan Peranti Bergerak",Pendidikan Teknologi Informasi,2,Pengampu,62.0,['62.0'],reguler,F9.1,Selasa_08:40-09:30
CIE62308,Sistem Pembelajaran Jarak Jauh,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",47.0,['47.0'],reguler,F4.7,Senin_11:10-12:00
CIE62308,Sistem Pembelajaran Jarak Jauh,Pendidikan Teknologi Informasi,1,Pengampu,16.0,['16.0'],reguler,F3.17,Rabu_16:10-17:00
CIE62401,Inovasi Digital Kompetitif,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F4.4,Kamis_10:20-11:10
CIE62401,Inovasi Digital Kompetitif,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F3.6,Rabu_10:20-11:10
CIE62401,Inovasi Digital Kompetitif,Pendidikan Teknologi Informasi,2,Pengampu,6.0,['6.0'],reguler,F3.11,Jumat_17:50-18:40
CIE62401,Inovasi Digital Kompetitif,Pendidikan Teknologi Informasi,2,Pengampu,45.0,['45.0'],reguler,F4.12,Rabu_07:00-07:50
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F4.12,Rabu_17:50-18:40
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F2.6,Kamis_12:50-13:40
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,67.0,['67.0'],reguler,F3.7b,Senin_15:20-16:10
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,75.0,['75.0'],reguler,F4.12,Rabu_13:40-14:30
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,76.0,['76.0'],reguler,F4.6,Senin_15:20-16:10
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,82.0,['82.0'],reguler,F3.7b,Jumat_17:50-18:40
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,1,Pengampu,91.0,['91.0'],reguler,F4.14,Selasa_12:50-13:40
COM60014,Pemrograman Dasar,Pendidikan Teknologi Informasi,2,Pengampu,103.0,['103.0'],reguler,F3.11,Rabu_12:00-12:50
COM60015,Matematika Diskret,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",103.0,['103.0'],reguler,F4.13,Kamis_11:10-12:00
COM60015,Matematika Diskret,Pendidikan Teknologi Informasi,1,Pengampu,100.0,['100.0'],reguler,F4.2,Kamis_17:50-18:40
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F3.6,Jumat_17:00-17:50
COM60016,Pengantar Keilmuan Komputer,Pendidikan Teknologi Informasi,1,"Pengelola, Pengampu",4.0,['4.0'],reguler,F4.5,Senin_13:40-14:30
