iterations,fitness,violations
1,21309,201
2,19959,187
3,19154,179
4,18060,168
5,17446,162
6,17049,158
7,16646,154
8,16546,153
9,16446,152
10,16254,150
11,16054,148
12,16054,148
13,16046,148
14,15954,147
15,15854,146
16,15754,145
17,15654,144
18,15654,144
19,15554,143
20,15454,142
21,15354,141
22,15254,140
23,15153,139
24,15053,138
25,15053,138
26,14953,137
27,14853,136
28,14851,136
29,14851,136
30,14751,135
31,14651,134
32,14651,134
33,14651,134
34,14551,133
35,14551,133
36,14544,133
37,14538,133
38,14538,133
39,14438,132
40,14331,131
41,14231,130
42,14133,129
43,14131,129
44,14031,128
45,13926,127
46,13924,127
47,13824,126
48,13824,126
49,13724,125
50,13624,124
51,13624,124
52,13622,124
53,13620,124
54,13614,124
55,13614,124
56,13614,124
57,13514,123
58,13414,122
59,13412,122
60,13412,122
61,13412,122
62,13312,121
63,13212,120
64,13112,119
65,13012,118
66,12912,117
67,12812,116
68,12712,115
69,12706,115
70,12612,114
71,12606,114
72,12604,114
73,12510,113
74,12504,113
75,12310,111
76,12310,111
77,12310,111
78,12310,111
79,12210,110
80,12110,109
81,12010,108
82,11908,107
83,11908,107
84,11808,106
85,11708,105
86,11708,105
87,11708,105
88,11608,104
89,11608,104
90,11608,104
91,11508,103
92,11508,103
93,11508,103
94,11508,103
95,11508,103
96,11508,103
97,11408,102
98,11308,101
99,11208,100
100,11108,99
